Country.Name,Country.Code,Indicator.Name,Indicator.Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Pacific island small states,PSS,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,4.3211,4.3632,4.4449,4.7018,5.0333,4.845,4.8639,4.9819,4.9873,5.143,5.2831,5.4262,5.401,5.289,5.396,5.0946,5.2681,5.4002,5.3953,5.6517,5.8654,5.7973,5.7384,5.9966,7.2447,6.5148,6.455,6.811,6.5499,6.817,6.711,7.135,5.9019,6.4733,6.7553,6.8146,6.9419,6.618,6.2396,6.7917,7.4398,7.3036,8.5028,6.9122,6.0948,6.0483,5.9375,6.2637,6.4706,6.7712,6.7568,6.9647,7.2842,7.4692,
Post-demographic dividend,PST,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,13271.6485,13155.9998,13652.0942,14281.5178,14042.6621,13663.3975,14299.6384,14515.0408,14670.8144,15003.2442,14625.0224,14330.0546,13885.4032,13845.6641,14200.8195,14249.869,14238.0991,14465.4697,14847.4766,15002.8782,15026.8448,14938.9995,14816.2017,14776.4767,14857.583,15024.0968,15303.1542,15529.1486,15463.77,15492.3235,15753.2194,15686.2826,15548.028,15755.8703,15850.4625,15838.0964,15683.5329,15831.5692,15432.4967,14510.6178,15040.2573,14825.6728,14582.8385,14655.8727,14417.1886,14246.2137,14112.2416,14054.7874,14150.0488,13806.5644,12734.0688,13273.9557,13044.6022,12640.8692,
French Polynesia,PYF,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,0.1931,0.1942,0.2034,0.2339,0.275,0.2382,0.2368,0.2489,0.249,0.2645,0.2838,0.4068,0.5022,0.6386,0.8362,0.8101,0.8859,0.9955,0.9891,0.9627,0.9478,0.9821,1.0154,1.0295,0.852,0.81,0.8034,0.8403,0.8667,0.8686,0.8197,0.9394,0.9839,1.0325,0.9845,1.0398,0.9828,1.0511,1.0736,1.0363,1.0932,1.0612,1.0302,1.1004,1.0886,1.111,1.1146,1.1129,1.1589,1.1942,1.2107,1.2661,1.3317,1.3746,
Qatar,QAT,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,23.5389,27.1631,32.1077,36.4705,31.4381,29.1479,29.1552,26.0114,28.9568,28.2952,24.6992,20.6686,19.9696,18.0139,25.1598,22.3743,23.4,23.2581,24.6842,26.2467,26.2866,27.1466,28.7352,29.0315,30.1729,29.837,35.2941,51.6317,53.127,57.2584,59.9982,56.4506,59.6229,65.3679,66.2445,65.6738,71.4158,80.0176,85.4679,87.0688,93.7454,107.0257,116.3049,127.198,135.9216,139.637,139.9246,139.4644,140.3177,142.5109,140.1496,143.1292,144.4649,154.3836,
Romania,ROU,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,174.5415,177.1132,184.4168,198.8918,202.9211,217.0685,233.3014,242.8064,259.6388,265.3763,261.9658,264.6875,262.5002,265.2453,265.4484,265.3478,267.7566,275.5723,279.4535,275.8871,241.3551,196.9778,179.6788,169.7825,165.7703,170.4879,174.3092,161.4284,143.7281,126.4581,130.7615,136.7188,136.5508,140.7161,140.6296,138.6603,145.2284,143.0215,140.7526,118.7893,117.4293,123.4392,120.7153,112.5432,113.1285,114.2412,114.1701,117.6758,119.0459,117.1994,110.7665,115.8364,110.9588,105.8524,
Russian Federation,RUS,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,1723.1594,1737.9474,1821.026,1922.6388,2014.0702,2112.206,2188.4113,2236.8533,2373.5957,2407.9242,2476.936,2473.3979,2511.1614,2559.0915,2608.5726,2654.6992,2731.5746,2803.7408,2860.9643,2874.9624,3065.6964,2994.9979,2752.8669,2518.6165,2279.1287,2210.0594,2146.956,2010.7305,2000.6363,2058.8019,2089.1019,2097.1866,2090.6955,2156.8016,2170.4486,2174.7407,2213.2898,2226.2963,2217.4017,2104.3271,2203.2547,2297.978,2304.1594,2254.9603,2242.6721,2257.6371,2246.9399,2298.1917,2401.4942,2482.834,2395.6156,2547.9554,2621.518,2672.0394,
Rwanda,RWA,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,4.2318,4.2651,4.3579,4.471,4.5061,4.6529,4.6247,4.7324,4.8399,4.6538,4.9477,5.0874,5.2128,5.3557,5.4595,5.6288,5.6787,5.811,5.9541,6.1648,5.5717,5.346,5.0156,4.7554,4.8399,4.8487,5.0846,5.6565,3.8863,4.1825,3.9834,4.1407,4.3447,4.4796,4.629,4.7027,4.9807,5.1012,5.3055,5.453,5.7307,5.6907,5.8598,6.0586,6.1303,6.7834,6.8105,6.9621,7.2472,7.4184,7.5282,7.6873,7.4748,7.4933,
South Asia,SAS,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,1077.4996,1075.0395,1087.0745,1100.7422,1127.4432,1166.9055,1188.316,1216.4785,1229.1302,1262.861,1281.4678,1336.4907,1366.0708,1414.0118,1473.6354,1510.8131,1586.8798,1626.0578,1702.9675,1769.3509,1780.0973,1833.9939,1877.4641,1920.3556,1983.1579,2062.1912,2121.5008,2185.5553,2220.3485,2310.3124,2347.2767,2378.4634,2418.649,2487.3032,2609.6298,2699.1236,2828.732,3001.8383,3132.6352,3299.2429,3426.324,3575.0854,3765.3084,3821.9133,4021.8385,4077.4986,4176.2433,4356.002,4524.3133,4512.0578,4338.046,4629.9388,4840.0905,5078.3472,
Saudi Arabia,SAU,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,80.4697,91.9774,117.7999,155.3231,166.6198,138.8441,170.774,183.8773,188.1278,220.7484,262.0723,248.3307,232.5488,223.7309,181.704,174.544,185.7376,193.8523,212.1147,214.0026,236.5383,251.9506,267.3511,277.4305,294.4535,291.1528,308.1798,314.0209,330.0162,331.2682,350.2215,362.3757,380.2496,407.2894,429.6646,457.0639,480.7368,502.4668,538.8171,558.3824,603.1452,634.0934,669.5492,678.1859,720.9336,752.734,757.2925,752.5359,736.5531,738.5046,733.0635,751.1805,786.9552,805.1581,
Sudan,SDN,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,38.3138,39.0686,39.8717,43.2938,43.9803,45.112,45.4694,45.4022,46.3901,49.1821,52.2536,54.4917,58.9133,58.5677,59.4257,60.8079,57.5017,56.1525,57.8804,58.2657,60.6151,61.6883,66.8199,69.9738,76.6646,77.3551,80.0699,82.5479,86.2289,90.2418,94.8494,100.2132,103.8456,107.3314,110.0415,113.91,116.9705,120.0067,121.6082,123.4959,124.3351,121.1135,122.8622,124.2004,126.149,129.5784,133.4589,133.1455,137.6943,137.622,136.672,138.2663,137.7286,138.7416,
Senegal,SEN,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,7.7662,7.862,7.5829,7.414,7.6915,7.9897,8.1644,8.3244,8.5173,8.6123,8.3017,8.3963,8.4952,8.1873,8.386,8.8787,9.1261,9.4633,9.4556,9.726,9.9449,10.1466,10.5155,10.6908,10.9938,11.2201,11.7427,12.1569,12.7075,13.6987,13.5685,14.391,14.4671,14.421,15.2461,16.0562,16.3187,17.2627,17.9622,18.6989,19.4067,20.1697,20.4979,20.9957,21.7279,23.2952,24.8506,24.8507,25.7452,26.3144,26.9667,28.3661,28.7936,28.8437,
Singapore,SGP,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,7.4416,7.4914,8.9069,9.8578,10.3042,10.2966,11.1792,12.3947,13.9598,14.9915,15.0876,16.2563,16.9183,18.2648,19.749,20.6115,21.0128,21.4278,23.8688,25.2437,33.7563,35.8087,36.6222,42.4606,45.4029,46.8298,48.7919,50.3423,54.7804,52.7321,57.2449,58.7677,51.4045,49.8092,52.4707,50.329,50.5981,51.1666,50.4513,51.4466,58.0516,60.4483,58.5909,62.0155,63.9153,65.7515,63.8809,69.103,67.0904,69.5815,68.0695,70.8684,71.847,74.2901,
Solomon Islands,SLB,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,0.1522,0.1631,0.1666,0.1864,0.2165,0.2056,0.2167,0.232,0.2414,0.248,0.2668,0.3141,0.293,0.301,0.2863,0.286,0.2574,0.2605,0.291,0.287,0.3067,0.3151,0.3358,0.3413,0.3494,0.3365,0.3413,0.3486,0.3557,0.3605,0.4137,0.4359,0.4514,0.4633,0.4784,0.4966,0.5032,0.5329,0.5442,0.5469,0.5837,0.6047,0.6111,0.6402,0.6271,0.5911,0.5861,0.6016,0.6282,0.6396,0.6507,0.6743,0.7015,0.7208,
Sierra Leone,SLE,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,2.9366,3.0318,3.0061,3.018,3.1012,3.1676,3.2695,3.3173,3.3873,3.3563,3.3756,3.3121,3.3567,3.2591,3.0259,3.1462,3.2137,3.5691,3.6479,3.5822,4.022,4.1612,3.7707,3.8119,3.7377,3.7199,3.7766,3.8559,3.8711,3.8387,3.5815,3.8078,4.1572,4.3703,4.7057,5.0389,5.627,4.9016,5.1052,5.4143,5.6819,6.0897,6.5727,6.7372,7.0253,6.435,6.7491,6.7365,7.6246,6.5022,6.6324,7.4747,6.9266,6.9377,
El Salvador,SLV,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,5.5104,5.39,5.7509,5.7462,5.8861,6.2383,6.5268,6.9469,7.3323,7.1095,6.366,6.2529,5.7571,5.8848,5.8026,6.2455,6.1931,6.8036,6.8737,6.9067,7.2028,8.0735,8.6077,8.8557,9.5918,9.7633,9.7106,10.8513,10.7632,10.8711,10.3639,10.9321,11.0976,11.5529,11.9621,12.2348,12.7261,12.9789,12.1503,11.8765,11.5243,11.4334,11.6897,10.8679,11.3481,11.8386,11.7872,11.1296,11.4383,12.4006,11.2159,12.1071,12.5228,13.0513,
San Marino,SMR,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,18.5811,18.4469,18.8009,18.6364,18.3742,19.78,19.7548,21.0791,22.6768,22.6992,22.6242,23.5531,24.1831,23.5668,23.9507,24.741,25.1014,26.0332,27.0536,26.8769,25.5717,22.7735,20.9006,22.8512,24.6631,25.4294,26.0914,26.6878,26.782,27.4305,28.1684,28.7011,29.2654,29.7926,30.3058,30.9921,30.115,28.8688,29.3021,29.6831,29.9731,30.289,30.5118,30.5725,30.7398,30.7537,30.994,31.0955,31.4903,32.0115,32.445,32.2565,32.3624,32.4999,
Serbia,SRB,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,806.4427,825.4533,874.1841,942.1878,994.7364,960.2771,1019.6473,1023.6157,1004.3248,1089.2096,1088.4501,1052.5506,1072.7614,1080.8136,1118.8085,1151.9397,1156.7927,1169.7047,1207.9709,1249.1048,1280.1044,1286.5482,1314.6371,1326.24,1385.6064,1462.8629,1571.5346,1578.0625,1591.26,1587.2374,1638.2689,1673.1141,1640.5828,1726.6629,1781.7994,1819.4109,1806.8462,1844.3763,1913.1923,1884.589,1964.0557,1994.3896,2057.2154,2112.2377,2171.976,2182.4242,2214.4023,2247.7368,2296.5416,2359.4581,2287.0521,2329.2021,2336.104,2352.4298,
South Sudan,SSD,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,806.5727,825.587,874.3196,942.3287,994.8881,960.4357,1019.8119,1023.7852,1004.4983,1089.4058,1088.645,1052.7102,1072.9034,1081.046,1119.0444,1152.1856,1157.0365,1170.0468,1208.4212,1249.5382,1280.4214,1286.9805,1315.0088,1326.6139,1385.9795,1463.257,1571.9415,1578.4922,1591.6972,1587.6864,1639.094,1674.0104,1641.3999,1727.4851,1782.9302,1820.4453,1807.9781,1845.3116,1914.1885,1885.6857,1965.0494,1995.2505,2058.19,2113.1257,2172.984,2183.4843,2215.5801,2248.9559,2297.6341,2360.619,2288.2718,2330.4434,2337.4058,2353.7685,
Small states,SST,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,73.2723,73.7682,78.4648,85.8454,90.0238,90.6431,94.1968,100.1582,103.0818,105.3603,108.0869,107.6345,107.6175,106.2056,106.3302,105.6998,108.469,108.5964,108.5823,107.4892,116.7987,114.4884,107.4584,105.8346,109.0639,106.9472,110.3803,108.767,108.5072,110.9061,111.8495,114.3697,110.7237,115.5944,117.0411,121.02,126.7532,131.9719,136.7849,132.5079,138.4399,138.973,143.8227,148.8499,150.7882,147.9893,149.1658,151.4535,153.8802,153.001,150.2672,152.8015,154.1731,155.2626,
Sao Tome and Principe,STP,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,0.0342,0.0342,0.0336,0.0348,0.0356,0.0374,0.0395,0.04,0.0407,0.0437,0.0435,0.0443,0.043,0.0456,0.0459,0.0462,0.0496,0.0596,0.0576,0.0561,0.0823,0.0969,0.0899,0.0893,0.1003,0.1035,0.1068,0.1079,0.11,0.1159,0.1148,0.1141,0.125,0.1358,0.1467,0.1551,0.1626,0.1646,0.1739,0.1866,0.1963,0.2015,0.2083,0.2108,0.2094,0.2175,0.2245,0.2271,0.2251,0.2504,0.2605,0.2628,0.2928,0.3035,
Suriname,SUR,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,2.0279,2.0376,1.9777,2.2257,2.1374,2.0366,2.106,2.2442,2.4062,2.414,2.4884,2.2945,2.2755,2.0853,1.9215,2.0408,2.0468,1.7358,1.8194,2.0163,2.3308,2.5783,2.7149,2.5673,2.521,2.5496,2.5353,2.4802,2.4884,2.401,2.5196,2.5402,1.9591,2.1828,2.3253,2.5967,2.4565,2.347,2.4333,2.5336,2.8444,3.0801,3.5452,3.4187,3.787,3.8738,4.1452,3.5968,3.2603,3.8266,3.7481,3.7462,3.6584,3.7377,
Slovak Republic,SVK,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,57.6233,57.8044,58.6583,59.9343,60.5686,61.9653,62.8264,65.0368,71.6999,72.9409,77.0217,74.9904,73.2592,73.2246,75.5989,75.1576,72.5361,74.1738,75.5772,75.1333,75.2428,65.2198,60.5791,58.756,55.9408,55.9767,56.7114,55.9855,54.9536,53.8178,51.4927,52.041,51.7417,52.4853,52.1303,52.2227,52.5513,51.6027,51.3578,47.0334,49.8354,48.0971,45.7986,46.1916,43.4423,44.3451,45.2984,47.5387,47.0644,44.5443,42.5163,46.7825,45.4866,44.7756,
Slovenia,SVN,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,14.7729,15.0153,14.6556,16.3451,17.4675,17.1857,16.7828,17.8254,18.6179,19.4606,19.6505,17.2522,17.2466,19.8769,20.2939,19.8807,19.7174,19.2985,23.6027,22.3443,21.4272,19.9511,18.8647,19.4316,19.2724,20.1872,20.8438,21.5652,21.4004,20.7123,20.4166,22.22,22.9683,22.7855,23.3534,23.547,23.6763,23.5833,24.1957,21.9375,22.0573,20.9896,20.3716,20.2291,18.599,18.8395,19.5746,19.9311,19.7888,19.137,17.8252,17.9711,17.1648,15.9935,
Sweden,SWE,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,114.5366,107.5017,107.7675,109.3734,102.5416,104.1932,111.2075,107.2203,101.979,105.3883,97.8035,90.1514,83.8421,78.176,77.8958,81.6656,82.5922,80.246,78.1681,75.4121,75.0942,75.1053,77.7362,78.3201,81.3062,80.5127,85.7519,80.4176,80.6187,79.43,75.6127,75.3957,77.1296,77.4244,76.1268,70.9625,71.4307,68.931,67.3556,62.5017,68.2212,63.6253,60.8216,58.7768,57.3444,57.39,57.1953,56.4302,53.6759,53.3572,52.0428,53.9253,50.13,49.1184,
Eswatini,SWZ,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,1.8312,1.8456,1.9138,1.9736,2.0071,2.0807,2.1515,2.1181,2.5293,2.5827,2.6522,2.6153,2.5845,2.4384,2.4464,2.5919,2.6948,2.6924,2.7309,2.8234,3.2192,3.294,3.1448,2.7863,3.5422,3.5169,3.3009,3.3693,3.3174,3.5323,3.2543,3.1152,3.1407,3.1801,3.213,3.185,3.1086,3.1847,3.1184,3.0821,2.7855,2.6603,2.6729,2.8829,2.8928,2.9309,3.0093,2.9533,2.9593,3.0414,3.0266,3.1352,3.2442,3.2896,
Sint Maarten (Dutch part),SXM,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,0.13,0.1337,0.1355,0.1409,0.1517,0.1586,0.1646,0.1695,0.1735,0.1962,0.1949,0.1596,0.142,0.2324,0.2359,0.2459,0.2438,0.3421,0.4503,0.4334,0.317,0.4323,0.3717,0.3739,0.3731,0.3941,0.4069,0.4297,0.4372,0.449,0.8251,0.8963,0.8171,0.8222,1.1308,1.0344,1.1319,0.9353,0.9962,1.0967,0.9937,0.8609,0.9746,0.888,1.008,1.0601,1.1778,1.2191,1.0925,1.1609,1.2197,1.2413,1.3018,1.3387,
Syrian Arab Republic,SYR,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,15.6435,15.6448,16.0278,15.3202,18.6574,23.3672,25.5864,26.0421,27.443,29.9568,29.9499,32.2833,35.2219,39.6723,42.3733,40.1439,42.1069,50.9448,52.9229,55.9393,63.4084,71.8509,71.2628,75.2377,78.2239,79.8148,82.8267,81.5873,83.6003,82.8511,84.955,77.4559,73.1051,73.5332,74.4873,86.4108,88.1922,92.1162,91.7672,89.0621,88.6959,84.4845,66.4748,47.8988,42.9689,41.1474,40.0841,41.927,42.3595,41.3046,40.5397,40.0731,40.2081,41.2106,
Turks and Caicos Islands,TCA,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,0.0045,0.0046,0.0054,0.0055,0.0051,0.0059,0.0056,0.006,0.0061,0.0061,0.0061,0.0061,0.006,0.0062,0.0068,0.007,0.0074,0.0079,0.0085,0.0088,0.0092,0.0095,0.0098,0.0101,0.0106,0.0109,0.0112,0.0113,0.0122,0.0128,0.0257,0.027,0.0354,0.0326,0.0358,0.0425,0.0516,0.0618,0.0693,0.0761,0.0838,0.0671,0.0696,0.079,0.0868,0.0911,0.0981,0.0978,0.1011,0.1177,0.0963,0.1053,0.1053,0.1103,
Chad,TCD,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,8.927,9.0738,9.6454,8.7642,7.273,7.5386,7.6718,7.9031,8.476,8.9556,9.3496,9.7252,10.5351,10.9471,11.0553,11.465,12.5291,13.4793,14.3635,15.4368,17.1555,18.0221,18.7729,19.3418,20.3802,21.3565,22.1787,22.9785,24.2446,25.563,26.6728,27.9524,29.475,31.6129,34.8711,36.7999,38.4364,40.3077,42.0942,44.2005,46.7671,49.0317,52.1814,54.9112,57.8335,62.7458,66.0365,69.8579,73.8265,77.9349,81.9807,85.5067,91.0337,95.3773,
East Asia & Pacific (IDA & IBRD countries),TEA,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,2706.2776,2760.3149,2822.6495,2901.325,2924.2514,3120.4268,3189.7429,3398.276,3616.3696,3668.9007,3657.0899,3631.2314,3708.5708,3842.7206,4039.8268,4068.1687,4222.4996,4416.2638,4639.6332,4793.0868,4919.7646,5102.7061,5263.9021,5510.1699,5750.2199,6239.4311,6323.4633,6405.4458,6475.8876,6470.1199,6720.7078,6962.3144,7339.7502,8126.058,9067.0001,9987.6994,10830.8495,11515.0536,11764.8947,12420.1994,13376.9292,14473.5783,14875.6879,15433.7972,15667.5781,15538.3286,15577.7428,15933.4616,16683.2495,17136.332,17289.3369,18004.5007,18080.5011,18999.3862,
Europe & Central Asia (IDA & IBRD countries),TEC,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,3847.2636,3889.4533,4070.6839,4293.9165,4474.8077,4687.7341,4857.9324,4973.3021,5249.9605,5328.6227,5449.6651,5372.4933,5433.9773,5498.303,5577.7301,5636.5231,5767.7436,5922.8741,5983.7696,5967.1257,6145.2594,5902.4131,5434.7355,5008.2176,4556.3144,4433.8732,4299.832,4102.7937,4035.2254,4045.0728,4102.1529,4092.5922,4121.4096,4279.757,4298.3504,4323.2654,4467.1422,4539.2249,4569.3327,4279.8935,4490.1262,4691.0536,4690.0452,4627.005,4517.9927,4463.1905,4522.2802,4640.6549,4776.8089,4812.3303,4704.3443,4971.5359,4950.8206,4958.1038,
Togo,TGO,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,1.8847,1.8855,1.971,1.9028,1.9061,2.0259,2.0017,2.1402,2.2203,2.2784,2.1703,2.1938,2.4681,2.239,2.3547,2.409,2.7182,2.8537,3.089,3.1052,3.3066,3.2052,2.9106,2.878,3.397,3.316,4.041,3.8931,4.3222,4.8071,4.7985,4.7893,4.9647,5.3121,5.3446,5.5282,5.4978,5.5705,6.0645,7.4916,7.4018,7.3211,7.7834,7.6602,7.4362,7.4624,8.2261,8.1466,8.6527,8.9392,9.5974,10.1196,10.4774,10.6129,
Thailand,THA,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,117.9245,118.6031,117.6292,127.8987,124.3508,133.6926,136.7803,144.2188,149.9285,148.884,152.9042,153.5449,151.8233,158.4138,164.2639,170.9983,169.2992,177.1215,191.3854,205.0481,217.046,230.7906,241.4474,255.2038,269.3673,285.1786,304.5083,310.1248,284.2997,294.4006,293.9427,306.3261,318.3123,333.4503,355.1125,367.7068,372.9599,385.6582,388.0127,386.8364,408.5806,408.195,426.7784,437.456,426.3471,428.1281,430.4398,433.4065,430.7962,436.5747,433.7212,429.4629,442.4923,440.783,
Tajikistan,TJK,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,14.2634,14.6047,15.2096,15.809,16.4386,17.3369,17.7146,18.0853,18.5151,18.9591,20.2667,20.3889,20.1982,20.6892,20.9214,21.6272,22.3235,22.8204,23.0496,23.221,22.0114,22.6064,18.5419,14.1658,11.6289,11.0595,9.9112,10.072,10.1957,10.0451,10.5061,10.0113,10.8662,10.2005,12.3336,11.8104,12.4918,13.9749,12.7595,11.9968,11.8707,11.8343,12.8063,13.0286,14.4924,15.2599,16.2906,18.0214,19.3946,20.3508,21.0412,21.1756,21.1967,21.4381,
Turkmenistan,TKM,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,28.8203,29.0824,30.4047,31.6992,33.1121,35.4998,36.4739,37.7149,39.9363,41.1486,43.3863,44.3936,45.4409,46.6352,48.078,49.304,50.8962,52.3343,53.4177,53.8736,61.3061,55.5347,41.8436,41.2769,46.4926,46.3859,44.8794,42.4499,46.5525,57.0764,59.6908,61.2446,67.5821,76.9707,80.8484,81.1983,85.1878,89.8173,93.5685,81.7414,88.8478,95.5393,99.4495,98.3564,96.919,100.3546,99.1465,98.6245,97.7332,98.4558,99.7859,98.3405,99.817,98.7941,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,1217.267,1236.5319,1291.9591,1361.9309,1414.7254,1449.3159,1523.3057,1570.036,1619.377,1682.6026,1750.9797,1761.7019,1789.2954,1771.5032,1808.9814,1831.8284,1874.2794,1925.7468,1962.5455,2008.492,1998.2621,2057.5018,2105.4805,2167.5183,2261.6362,2300.5079,2368.8393,2455.3731,2516.6673,2512.2981,2565.5546,2584.8017,2623.2249,2709.1353,2817.619,2879.1053,2941.5595,3004.2988,3063.8677,3013.2689,3142.9766,3221.8134,3312.3153,3368.0142,3391.6097,3389.9526,3377.0978,3373.6467,3327.5154,3342.9608,3173.6912,3341.0841,3392.4881,3439.9571,
Timor-Leste,TLS,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,,,,,,,,,,0.6488,0.6681,0.7225,0.7325,0.7208,0.6727,0.6056,0.5368,0.4847,0.4067,0.376,0.3823,0.4052,0.4273,0.4593,0.4666,0.4729,0.4758,0.4508,0.4757,0.5187,0.6106,0.588,0.6086,0.6808,0.7035,0.7281,0.6983,0.7948,0.7876,0.9257,1.0378,1.0173,1.2106,1.7496,2.1356,2.3148,2.0938,2.2972,2.2316,2.1363,2.2841,2.6838,2.4191,2.2016,2.244,2.0425,2.0004,1.9126,2.0755,1.9137,1.9161,2.0154,2.0072,
